"CollectorNo","Barcode","CollectionNo","AddlNo","URB_No","Family","Genus","Species","Infraspecific rank","ScientificNameAuthorship","Qualifiers","TaxonomyNotes","NewReport","Type","TypeName","Stage","HostFam","HostSubFam","HostGen","HostSp","HostScientificNameAuthorship","28S","CO3","EF1a","ITS","SSU","HOST seq","Genome","Pub","Year","Day-Month","Country","StateProvince","City","Locale","Lat","Long","elev m","collection notes","Sources","Collector","Mycoparasites present","Photos","Reference","decade","decade_label"
"1240","PUR057327","43011",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,"Isotype",NA,"Annonaceae",NA,"Annona","spraguei",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45890","Panama","Panama",NA,NA,"8.4666669999999993","-80.283332999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"1123","PUR057320","43006",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona","spraguei",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45887","Panama",NA,NA,NA,"9.2493970000000001","-79.578979000000004",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"1038","PUR057324","43008",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona","spraguei",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45884","Panama",NA,"Tapia",NA,"9.0666670000000007","-79.416667000000004",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"1147","PUR057325","43009",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona","spraguei",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45887","Panama",NA,NA,NA,"8.5333330000000007","-80.933333000000005",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"1139","PUR057326","43010",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona","spraguei",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45887","Panama",NA,NA,NA,"9.2493970000000001","-79.578979000000004",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"1278","PUR057322","43005",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona","spraguei",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"45944","Panama",NA,NA,NA,"7.65","-81.716667000000001","301",NA,NA,NA,NA,NA,NA,1920,"1920s"
"1162","PUR057323","43007",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona","spraguei",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45887","Panama","Colon","Juan Mina",NA,"9.1666670000000003","-79.650000000000006",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"3780","PUR001813","48636",NA,NA,"Pucciniaceae","Aecidium","sebastianiae",NA,"Mains",NA,NA,NA,NA,"Isotype",NA,"Euphorbiaceae",NA,"Sebastiana","standleyana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45847","Belize","Cayo","Cohune Ridge",NA,"17.154677","-89.059174999999996","1546",NA,NA,NA,NA,NA,NA,1930,"1930s"
"4062","PUR001814","48637",NA,NA,"Pucciniaceae","Aecidium","sebastianiae",NA,"Mains",NA,NA,NA,NA,"Holotype",NA,"Euphorbiaceae",NA,"Sebastiana","standleyana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45873","Belize","Cayo","San Agustin",NA,"17.15605","-89.060239999999993",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"51487",NA,NA,"Pucciniaceae","Aecidium","liabi",NA,"Mayor",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Sinclairia","sublobata",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1947,"45835","Nicaragua","Jinotega","Sierra W of Jinotega, along trail to Cerro de la Cruz","chiefly in dense wet mixed low forest","12.392925","-85.042187999999996","1050-1350",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"51488",NA,NA,"Pucciniaceae","Aecidium","liabi",NA,"Mayor",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Sinclairia","sublobata",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1947,"45845","Nicaragua","Jinotega","Cerro de la Cruz and vicinity, in sierra W of Jinotega,",NA,"12.392925","-85.042187999999996","1200-1400",NA,NA,NA,NA,NA,NA,1940,"1940s"
"140","PUR057661","53052",NA,NA,"Pucciniaceae","Aecidium","serjaniae",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Sapindaceae",NA,"Serjania","tailloniana",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45870","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
"161","PUR057924","43219",NA,NA,"Pucciniaceae","Aecidium","lantanae",NA,"Mayor",NA,NA,NA,NA,NA,NA,"Verbenaceae",NA,"Lantana","trifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1921,"45699","Panama","Bocas del Toro","United Fruit Co. Farm 6a",NA,"8.9944839999999999","-79.892089999999996",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR057925","43220",NA,NA,"Pucciniaceae","Aecidium","lantanae",NA,"Mayor",NA,NA,NA,FALSE,NA,NA,"Verbenaceae",NA,"Lantana","trifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1893,"45689","Nicaragua",NA,NA,NA,"12.392925","-85.042187999999996",NA,NA,NA,NA,NA,NA,NA,1890,"1890s"
"38","PUR057995","53058",NA,NA,"Pucciniaceae","Aecidium","cantense",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Solanaceae",NA,"Solanum","tuberosum",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45839","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
"77018","PUR057771","N8713",NA,NA,"Pucciniaceae","Aecidium","turnerae",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Passifloraceae",NA,"Turnera","ulmifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1977,"45795","El Salvador",NA,"arid hillside 50-55 km N of San Salvador",NA,"13.783125999999999","-89.213817000000006",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
"77015","PUR057772","65822",NA,NA,"Pucciniaceae","Aecidium","turnerae",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Passifloraceae",NA,"Turnera","ulmifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1977,"45795","El Salvador",NA,"Ruinas de Sihuatan, N of Aguilares",NA,"13.957222","-89.189722000000003",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
NA,"PUR002050","43323",NA,NA,"Pucciniaceae","Aecidium","poasense",NA,"H. Syd.",NA,NA,NA,FALSE,"Isotype",NA,"Asteraceae","Compositae","Otopappus","verbesinoides","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1925,"45672","Costa Rica","Alajuela","Poas Mountain, near Grecia",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,"Fungi in itinere I., p324",1920,"1920s"
NA,"PUR002049","47326",NA,NA,"Pucciniaceae","Aecidium","poasense",NA,"H. Syd.",NA,NA,NA,FALSE,"Isotype",NA,"Asteraceae",NA,"Otopappus","verbesinoides","Benth.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1925,"45672","Costa Rica","Alajuela","Poas Mountain, near Grecia",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,"Fungi in itinere I., p324",1920,"1920s"
NA,"PUR057966","43213",NA,NA,"Pucciniaceae","Aecidium","tournefortiae",NA,"Henn.",NA,NA,NA,FALSE,NA,NA,"Solanaceae",NA,"Tournefortia","volubilis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1913,"45722","Panama","Balboa","Canal Zone",NA,"9.0666670000000007","-79.666667000000004","301",NA,NA,NA,NA,NA,NA,1910,"1910s"
"529","PUR057328","43012",NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45856","Costa Rica",NA,NA,NA,"10.095157","-83.506934999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"715","PUR057305","N8948",NA,NA,"Pucciniaceae","Aecidium",NA,NA,"Pers.",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45869","Costa Rica",NA,NA,NA,"10.095157","-83.506934999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"659","PUR057306","N8947",NA,NA,"Pucciniaceae","Aecidium",NA,NA,"Pers.",NA,NA,NA,NA,NA,NA,"Annonaceae",NA,"Annona",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45869","Costa Rica",NA,NA,NA,"10.095157","-83.506934999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"N10562",NA,NA,"Pucciniaceae","Aecidium",NA,NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Clibadium",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45849","Panama",NA,"Peralta",NA,"8.8316789999999994","-80.166747999999998",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"722","PUR057886","43362",NA,NA,"Pucciniaceae","Aecidium","cordiae",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45671","Guatemala","Retalhuleu","San Felipe",NA,"15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"PAT4R2",NA,NA,NA,NA,"Pucciniaceae","Aecidium","farameae",NA,"Arthur","cf",NA,FALSE,FALSE,NA,"O-I","Rubiaceae",NA,"Faramea",NA,NA,"TRUE","TRUE",FALSE,FALSE,"TRUE",NA,NA,NA,2023,"45887","Panama","Darien","Chucanti Private Nature Reserve","plot T4","8.7892189999999992","-78.452372999999994","796","A. farameae reported on F. occidentalis in Panama; a few bp diff. from PR","field collection","Pursuit team",NA,TRUE,NA,2020,"2020s"
"JRH153",NA,NA,"JRH 2003-153",NA,"Pucciniaceae","Aecidium",NA,NA,NA,NA,NA,FALSE,FALSE,NA,"I","Convolvulaceae",NA,"Ipomoea",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,2003,"45991","Costa Rica","Guanacaste","Hacienda Guachipelin",NA,"10.752461","-85.380464000000003","548",NA,"field collection","Hernandez, Jose",NA,FALSE,NA,2000,"2000s"
"3525","PUR057967","48635",NA,NA,"Pucciniaceae","Aecidium","tournefortiae",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Solanaceae",NA,"Tournefortia",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45825","Belize","Cayo",NA,NA,"17.154677","-89.059174999999996","1546",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"43361",NA,NA,"Pucciniaceae","Aecidium",NA,NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,NA,NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45691","Guatemala","Quetzaltenango","Columba",NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"1876","PUR057954","49870",NA,NA,"Pucciniaceae","Aecidium","tournefortiae",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Solanaceae",NA,NA,NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45829","Guatemala",NA,NA,NA,"14.216666999999999","-90.083332999999996",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
"PAT5R2",NA,NA,NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,FALSE,FALSE,NA,NA,"Annonaceae",NA,NA,NA,NA,"TRUE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,2023,"45887","Panama","Darien","Chucanti Private Nature Reserve","plot T5 (base camp)","8.7894079999999999","-78.451374000000001","782","dicot; not reported from Panama. should confirm host.","field collection","Pursuit team",NA,FALSE,NA,2020,"2020s"
"MCA9708",NA,NA,NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,FALSE,FALSE,NA,"O-I","Annonaceae",NA,NA,NA,NA,"TRUE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,2023,"45889","Panama","Darien","Chucanti Private Nature Reserve","across creek","8.7860069999999997","-78.450586999999999","646",NA,"field collection","Aime, M.C.",NA,TRUE,NA,2020,"2020s"
"MCA9702",NA,NA,NA,NA,"Pucciniaceae","Aecidium","verannonae",NA,"Beenken",NA,NA,FALSE,FALSE,NA,"O-I","Annonaceae",NA,NA,NA,NA,"TRUE","TRUE",FALSE,FALSE,"TRUE",NA,NA,NA,2023,"45889","Panama","Darien","Chucanti Private Nature Reserve","across creek","8.7860069999999997","-78.450586999999999","646","new report, need host","field collection","Aime, M.C.",NA,FALSE,NA,2020,"2020s"
"PUR6","PUR017144","N3181",NA,66,"Pucciniaceae","Alveolaria","cordiae",NA,"Vestergr.",NA,NA,FALSE,FALSE,NA,NA,"Boraginaceae",NA,"Cordia",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1988,"45883","Costa Rica","Cartago","West of Turrialba",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1980,"1980s"
NA,"PUR017119","5754",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","corymbosa",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1921,"45839","Panama",NA,"United Fruit Farm #1",NA,"8.9076640000000005","-80.001953",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017141","44602",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45878","Panama","Limon",NA,NA,"7.4333330000000002","-80.416667000000004",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017137","5759",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"45678","Panama","Panama","between Las Sabanas and Matl s Hern ndez",NA,"8.5666670000000007","-80.683333000000005",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017139","5762",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"45663","Panama","Panama","Tumba Muerto Road, near Panama, Province of Panama ",NA,"8.266667","-82.283332999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017127","5763",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45846","Costa Rica","Puntarenas","La Palma",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017130","50402",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45708","Guatemala","Quetzaltenango",NA,"Between Colomba and Las Mercedes","14.74122","-91.663939999999997","600-900",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,"PUR017128","5765",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45879","Costa Rica",NA,"Port Limon",NA,"9.9928609999999995","-83.030533000000005","301",NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017140","44601",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45876","Panama",NA,"Santa Cecilia",NA,"9.0487359999999999","-79.447143999999994",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017142","5764",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"45912","Panama",NA,"Summit",NA,"9.0666670000000007","-79.650000000000006",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017126","5761",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45670","Costa Rica","Alajuela","San Ramon",NA,"10.088020999999999","-84.470217000000005",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,"PUR017125","47441",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1925,"45687","Costa Rica","Alajuela","Los Angeles de San Ramon",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,"Fungi in itinere I., p321",1920,"1920s"
NA,"PUR017134","49863",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45755","Guatemala","Alta Verapaz","Coban","Chirripec","15.593558","-90.217023999999995",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,"PUR017132","50403",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45739","Guatemala","Alta Verapaz",NA,"vicinity of Coban","15.593558","-90.217023999999995","1300",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,"PUR017131","49066",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45708","Guatemala","Alta Verapaz",NA,"near Coban","15.593558","-90.217023999999995","1260-1440",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,"PUR017133","50404",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45759","Guatemala","Alta Verapaz",NA,"along Rio Carcha, near San Pedro Carcha","15.593558","-90.217023999999995","1360",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,"PUR017124","48615",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45848","Belize","Cayo","Cohune Ridge",NA,"17.154677","-89.059174999999996","1546",NA,NA,NA,NA,NA,"MAINS 3786",1930,"1930s"
NA,"PUR017138","5760",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","ferruginea","R+S","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"45666","Panama","Colon","between France Field, Canal Zone, and Catival",NA,"9.3666669999999996","-79.866667000000007",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017129","5766",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","riparia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45690","Guatemala","Quetzaltenango","Columba",NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,"PUR017146","49568",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1905,"45675","Guatemala","Izabal","Livingston",NA,"15.466666999999999","-88.833332999999996",NA,NA,NA,NA,NA,NA,NA,1900,"1900s"
NA,"PUR017145","5770",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45878","Costa Rica",NA,"Port Limon",NA,"9.9928609999999995","-83.030533000000005","301",NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017149","5769",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1920,"0/0","Panama",NA,"Cocoplum",NA,"8.4297889999999995","-80.924805000000006",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017150","5771",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1920,"45839","Panama",NA,"Farm #1",NA,"8.9076640000000005","-79.606444999999994",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017147","5767",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1920,"45914","Panama","Bocas del Toro","United Fruit Co. Ry. near San San river",NA,"8.9944839999999999","-79.892089999999996",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017151","5772",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1921,"45690","Panama","Bocas del Toro","United Fruit Co. Farm One",NA,"8.9944839999999999","-79.892089999999996",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,"PUR017143","48616",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45848","Belize","Cayo","Cohune Ridge",NA,"17.154677","-89.059174999999996","1546",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,"PUR017148","5768",NA,NA,"Pucciniaceae","Alveolaria","cordiae",NA,"Lagerh.",NA,NA,NA,NA,NA,NA,"Boraginaceae",NA,"Cordia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1920,"36739","Panama","Changuinola",NA,NA,"9.4333329999999993","-82.516666999999998",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"H96-31","PUR011738","N10716",NA,157,"Phakopsoraceae","Angiopsora",NA,NA,NA,NA,NA,FALSE,FALSE,NA,"II","Poaceae","Panicoideae","Panicum",NA,NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1996,"45703","Honduras","Francisco Morazan","Tegucigalpa",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1990,"1990s"
"419","PUR004237","53045",NA,NA,"Phakopsoraceae","Angiopsora","aurea",NA,"Cummins",NA,"Current name: Phakopsora aurea (Cummins) Buriticá & J.F. Hennen 1999",FALSE,FALSE,NA,"II, III","Poaceae","Panicoideae","Dichanthelium","acuminatum",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1951,NA,"Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Bull. Torrey bot. Club 83(3): 221 (1956)",1950,"1950s"
"MCA9655",NA,NA,NA,NA,"Phakopsoraceae","Angiopsora","apoda",NA,"(Har. & Pat.) Aime &  McTaggart",NA,"orig Phakpsora apoda (Har. & Pat.) Mains",FALSE,FALSE,NA,NA,"Poaceae","Panicoideae","Cehchrus","clandestinus",NA,"TRUE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,2023,"45881","Panama","Chiriqui","near Boquete","El Velo, vicinity of T1","8.8191430000000004","-82.499098000000004","2150","rust is new to Panama; seems to be a new host for the rust","field collection","Aime, M.C.",NA,TRUE,"Mycologia 30 45.",2020,"2020s"
"88773","PUR010027","50457",NA,NA,"Phakopsoraceae","Angiopsora","compressa",NA,"Mains",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Axonopus","compressus",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45705","Guatemala","Retalhuleu",NA,"vicinity of Retalhuleu","14.452835","-91.763503999999998","240",NA,NA,NA,NA,NA,NA,1940,"1940s"
